fungal_root_id	family	genus	species	species_verbatim	mycorrhizal_type	replicates	habitat	host_age	host_age_group	am_evaluated	am_criteria	am_structures	ecm_evaluated	ecm_structures	erm_structure	nm_structures	latitude	longitude	comment	source	link
OBS3693507	Fabaceae	Acacia	Acacia salicina		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693508	Fabaceae	Acacia	Acacia salicina		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693463	Fabaceae	Acacia	Acacia saligna		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693464	Fabaceae	Acacia	Acacia saligna		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693509	Fabaceae	Acacia	Acacia saligna		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693512	Fabaceae	Acacia	Acacia simsii		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693514	Fabaceae	Acacia	Acacia sparsiflora		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693515	Fabaceae	Acacia	Acacia stenophylla		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693520	Fabaceae	Acacia	Acacia torulosa		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693521	Fabaceae	Acacia	Acacia trachycarpa		EcM-AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693523	Fabaceae	Acacia	Acacia tumida		AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3693524	Fabaceae	Acacia	Acacia verticillata		EcM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain			-					"Ducousso, M., & Thoen, D. (1991). Les types mycorhiziens des Acacieae. Physiologie des arbres et arbustes en zones arides et semi-arides. Groupe d’étude de l’arbre. Paris, 1-8.s"	https://www.researchgate.net/profile/Marc-Ducousso/publication/288280892_Les_types_mycorhiziens_des_Acacieae_in_Physiologie_des_Arbres_et_Arbustes_en_zones_arides_et_semi-arides/links/0c960529ed82d7a375000000/Les-types-mycorhiziens-des-Acacieae-in-Physiol
OBS3709495	Apocynaceae	Carissa	Carissa spinarum	Carissa edulis Vahl	AM	2	forest;undisturbed	established	established	yes	colonisation	uncertain	yes	-	-	-				"Ducousso, M., Ramanankierana, H., Duponnois, R., Rabévohitra, R., Randrihasipara, L., Vincelette, M., ... & Prin, Y. (2008). Mycorrhizal status of native trees and shrubs from eastern Madagascar littoral forests with special emphasis on one new ectomycorrhizal endemic family, the Asteropeiaceae. New Phytologist, 233-238."	https://www.jstor.org/stable/30147675
OBS3709497	Apocynaceae	Cerbera	Cerbera manghas	Cerbera  venenifera Steud.	AM	2	forest;undisturbed	established	established	yes	colonisation	uncertain	yes	-	-	-				"Ducousso, M., Ramanankierana, H., Duponnois, R., Rabévohitra, R., Randrihasipara, L., Vincelette, M., ... & Prin, Y. (2008). Mycorrhizal status of native trees and shrubs from eastern Madagascar littoral forests with special emphasis on one new ectomycorrhizal endemic family, the Asteropeiaceae. New Phytologist, 233-238."	https://www.jstor.org/stable/30147675
OBS3709493	Calophyllaceae	Calophyllum	Calophyllum inophyllum	Calophyllum inophyllum Sieber ex Presl	AM	2	forest;undisturbed	established	established	yes	colonisation	uncertain	yes	-	-	-				"Ducousso, M., Ramanankierana, H., Duponnois, R., Rabévohitra, R., Randrihasipara, L., Vincelette, M., ... & Prin, Y. (2008). Mycorrhizal status of native trees and shrubs from eastern Madagascar littoral forests with special emphasis on one new ectomycorrhizal endemic family, the Asteropeiaceae. New Phytologist, 233-238."	https://www.jstor.org/stable/30147675
OBS3709553	Cannabaceae	Trema	Trema orientale	Trema orientalis (L.) Blume	AM	2	forest;undisturbed	established	established	yes	colonisation	uncertain	yes	-	-	-				"Ducousso, M., Ramanankierana, H., Duponnois, R., Rabévohitra, R., Randrihasipara, L., Vincelette, M., ... & Prin, Y. (2008). Mycorrhizal status of native trees and shrubs from eastern Madagascar littoral forests with special emphasis on one new ectomycorrhizal endemic family, the Asteropeiaceae. New Phytologist, 233-238."	https://www.jstor.org/stable/30147675
OBS3709517	Fabaceae	Intsia	Intsia bijuga	Intsia bijuga Kuntze	EcM	2	forest;undisturbed	established	established	yes	colonisation	-	yes	mntl	-	-				"Ducousso, M., Ramanankierana, H., Duponnois, R., Rabévohitra, R., Randrihasipara, L., Vincelette, M., ... & Prin, Y. (2008). Mycorrhizal status of native trees and shrubs from eastern Madagascar littoral forests with special emphasis on one new ectomycorrhizal endemic family, the Asteropeiaceae. New Phytologist, 233-238."	https://www.jstor.org/stable/30147675
NS55	Fabaceae	Acacia	Acacia auriculiformis	Acacia mangium Willd	EcM-AM	10	pot-culture;specific-inoculum	4mth	seedling	yes	colonisation	uncertain	yes	mntl	-	nod				"Duponnois, R., & Plenchette, C. (2003). A mycorrhiza helper bacterium enhances ectomycorrhizal and endomycorrhizal symbiosis of Australian Acacia species. Mycorrhiza, 13(2), 85-91."	https://doi.org/10.1007/s00572-002-0204-7
NS56	Fabaceae	Acacia	Acacia eriopoda	Acacia eriopoda Maiden	EcM-AM	10	pot-culture;specific-inoculum	4mth	seedling	yes	colonisation	uncertain	yes	mntl	-	nod				"Duponnois, R., & Plenchette, C. (2003). A mycorrhiza helper bacterium enhances ectomycorrhizal and endomycorrhizal symbiosis of Australian Acacia species. Mycorrhiza, 13(2), 85-91."	https://doi.org/10.1007/s00572-002-0204-7
NS57	Fabaceae	Acacia	Acacia holosericea	Acacia holosericea A. Cunn. ex G. Don	EcM-AM	10	pot-culture;specific-inoculum	4mth	seedling	yes	colonisation	uncertain	yes	mntl	-	nod				"Duponnois, R., & Plenchette, C. (2003). A mycorrhiza helper bacterium enhances ectomycorrhizal and endomycorrhizal symbiosis of Australian Acacia species. Mycorrhiza, 13(2), 85-91."	https://doi.org/10.1007/s00572-002-0204-7
NS58	Fabaceae	Acacia	Acacia mangium	Acacia mangium Willd	EcM-AM	10	pot-culture;specific-inoculum	4mth	seedling	yes	colonisation	uncertain	yes	mntl	-	nod				"Duponnois, R., & Plenchette, C. (2003). A mycorrhiza helper bacterium enhances ectomycorrhizal and endomycorrhizal symbiosis of Australian Acacia species. Mycorrhiza, 13(2), 85-91."	https://doi.org/10.1007/s00572-002-0204-7
NS59	Fabaceae	Acacia	Acacia platycarpa	Acacia platycarpa F. Muell.	EcM-AM	10	pot-culture;specific-inoculum	4mth	seedling	yes	colonisation	uncertain	yes	mntl	-	nod				"Duponnois, R., & Plenchette, C. (2003). A mycorrhiza helper bacterium enhances ectomycorrhizal and endomycorrhizal symbiosis of Australian Acacia species. Mycorrhiza, 13(2), 85-91."	https://doi.org/10.1007/s00572-002-0204-7
OBS3702028	Fabaceae	Acacia	Acacia mangium		EcM	16	pot-culture;specific-inoculum	1-yr	seedling	-	-	-	yes	mntl	-	nod				"Duponnois, R., Founoune, H., & Lesueur, D. (2002). Influence of the controlled dual ectomycorrhizal and rhizobal symbiosis on the growth of Acacia mangium provenances. Geoderma, 109(1-2), 85-102"	https://doi.org/10.1016/S0016-7061(02)00144-1
OBS3720296	Acanthaceae	Avicennia	Avicennia marina	Avicennia marina (Frosk.) Vierh	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720304	Acanthaceae	Avicennia	Avicennia marina	Avicennia marina (Frosk.) Vierh	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720327	Acanthaceae	Avicennia	Avicennia marina	Avicennia marina (Frosk.) Vierh	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720338	Acanthaceae	Avicennia	Avicennia marina	Avicennia marina (Frosk.) Vierh	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720305	Euphorbiaceae	Excoecaria	Excoecaria agallocha	Excoecaria agallocha L.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720317	Euphorbiaceae	Excoecaria	Excoecaria agallocha	Excoecaria agallocha L.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720329	Euphorbiaceae	Excoecaria	Excoecaria agallocha	Excoecaria agallocha L.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720342	Euphorbiaceae	Excoecaria	Excoecaria agallocha	Excoecaria agallocha L.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720308	Lythraceae	Sonneratia	Sonneratia alba	Sonneratia alba (L.) Smith.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720331	Lythraceae	Sonneratia	Sonneratia alba	Sonneratia alba (L.) Smith.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720335	Lythraceae	Sonneratia	Sonneratia alba	Sonneratia alba (L.) Smith.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720300	Lythraceae	Sonneratia	Sonneratia caseolaris	Sonneratia caseolaris (L.) Engler	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720309	Lythraceae	Sonneratia	Sonneratia caseolaris	Sonneratia caseolaris (L.) Engler	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720330	Lythraceae	Sonneratia	Sonneratia caseolaris	Sonneratia caseolaris (L.) Engler	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720322	Rhizophoraceae	Bruguiera	Bruguiera cylindrica	Bruguiera cylindrica (L.) Bl.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720339	Rhizophoraceae	Bruguiera	Bruguiera cylindrica	Bruguiera cylindrica (L.) Bl.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720345	Rhizophoraceae	Bruguiera	Bruguiera cylindrica	Bruguiera cylindrica (L.) Bl.	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720323	Rhizophoraceae	Bruguiera	Bruguiera sexangula		AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720340	Rhizophoraceae	Bruguiera	Bruguiera sexangula		AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
OBS3720299	Rhizophoraceae	Ceriops	Ceriops tagal	Ceriops tagal (Perr.) C.B. Robinson	AM	1	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"D’Souza, J., & Rodrigues, B. F. (2013). Biodiversity of Arbuscular Mycorrhizal (AM) fungi in mangroves of Goa in West India. Journal of Forestry Research, 24(3), 515-523."	https://doi.org/10.1007/s11676-013-0342-0
